hp_kw,km,age,price,make_model_Audi_A1,make_model_Audi_A3,make_model_Opel_Astra,make_model_Opel_Corsa,make_model_Opel_Insignia,make_model_Renault_Clio,make_model_Renault_Duster,make_model_Renault_Espace,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi_Automatic
81.0,17000.0,2.0,25400,0,1,0,0,0,0,0,0,0,0,1
110.0,78000.0,2.0,25000,0,1,0,0,0,0,0,0,0,0,1
85.0,2800.0,1.0,25000,0,1,0,0,0,0,0,0,0,0,1
162.0,50000.0,3.0,25000,0,1,0,0,0,0,0,0,0,0,1
85.0,47000.0,2.0,25000,0,1,0,0,0,0,0,0,0,0,1
85.0,32000.0,2.0,24950,0,1,0,0,0,0,0,0,0,0,1
150.0,57000.0,3.0,24950,0,1,0,0,0,0,0,0,0,0,1
110.0,22500.0,3.0,24000,0,1,0,0,0,0,0,0,0,0,1
85.0,8250.0,0.0,23900,0,1,0,0,0,0,0,0,0,0,1
81.0,44400.0,2.0,23900,0,1,0,0,0,0,0,0,0,0,1
110.0,36893.0,2.0,24500,0,1,0,0,0,0,0,0,0,0,1
81.0,30000.0,2.0,24000,0,1,0,0,0,0,0,0,0,0,1
85.0,47000.0,2.0,24000,0,1,0,0,0,0,0,0,0,0,1
110.0,28000.0,3.0,23900,0,1,0,0,0,0,0,0,0,0,1
81.0,25000.0,3.0,23900,0,1,0,0,0,0,0,0,0,0,1
85.0,65700.0,2.0,22500,0,1,0,0,0,0,0,0,0,0,1
135.0,133000.0,3.0,23900,0,1,0,0,0,0,0,0,0,0,1
110.0,10000.0,1.0,23700,0,1,0,0,0,0,0,0,0,0,1
85.0,10.0,1.0,22500,0,1,0,0,0,0,0,0,0,0,1
81.0,44000.0,2.0,23500,0,1,0,0,0,0,0,0,0,0,1
85.0,19000.0,2.0,22500,0,1,0,0,0,0,0,0,0,0,1
81.0,46000.0,2.0,22500,0,1,0,0,0,0,0,0,0,0,1
85.0,36000.0,2.0,22500,0,1,0,0,0,0,0,0,0,0,1
81.0,89000.0,3.0,22500,0,1,0,0,0,0,0,0,0,0,1
85.0,16800.0,2.0,22300,0,1,0,0,0,0,0,0,0,0,1
110.0,15000.0,1.0,22400,0,1,0,0,0,0,0,0,0,0,1
81.0,29000.0,2.0,22000,0,1,0,0,0,0,0,0,0,0,1
85.0,29300.0,2.0,22250,0,1,0,0,0,0,0,0,0,0,1
81.0,51500.0,3.0,22100,0,1,0,0,0,0,0,0,0,0,1
85.0,28000.0,1.0,22400,0,1,0,0,0,0,0,0,0,0,1
81.0,92000.0,2.0,22000,0,1,0,0,0,0,0,0,0,0,1
85.0,58000.0,2.0,22000,0,1,0,0,0,0,0,0,0,0,1
110.0,60000.0,3.0,22000,0,1,0,0,0,0,0,0,0,0,1
85.0,10000.0,1.0,22000,0,1,0,0,0,0,0,0,0,0,1
110.0,63000.0,3.0,22000,0,1,0,0,0,0,0,0,0,0,1
81.0,78500.0,3.0,23500,0,1,0,0,0,0,0,0,0,0,1
81.0,96000.0,2.0,22000,0,1,0,0,0,0,0,0,0,0,1
81.0,60000.0,3.0,22000,0,1,0,0,0,0,0,0,0,0,1
110.0,78000.0,3.0,22000,0,1,0,0,0,0,0,0,0,0,1
85.0,19000.0,2.0,23490,0,1,0,0,0,0,0,0,0,0,1
110.0,30000.0,3.0,23500,0,1,0,0,0,0,0,0,0,0,1
81.0,59000.0,2.0,23400,0,1,0,0,0,0,0,0,0,0,1
85.0,20000.0,1.0,23200,0,1,0,0,0,0,0,0,0,0,1
81.0,44000.0,2.0,23000,0,1,0,0,0,0,0,0,0,0,1
85.0,15000.0,1.0,23000,0,1,0,0,0,0,0,0,0,0,1
110.0,55000.0,2.0,23000,0,1,0,0,0,0,0,0,0,0,1
110.0,98000.0,3.0,23000,0,1,0,0,0,0,0,0,0,0,1
110.0,98000.0,3.0,23000,0,1,0,0,0,0,0,0,0,0,1
110.0,55000.0,3.0,22950,0,1,0,0,0,0,0,0,0,0,1
85.0,4300.0,2.0,22900,0,1,0,0,0,0,0,0,0,0,1
85.0,15000.0,1.0,22900,0,1,0,0,0,0,0,0,0,0,1
85.0,15000.0,1.0,22900,0,1,0,0,0,0,0,0,0,0,1
85.0,17588.0,1.0,22900,0,1,0,0,0,0,0,0,0,0,1
85.0,13762.0,1.0,22900,0,1,0,0,0,0,0,0,0,0,1
85.0,27000.0,1.0,22900,0,1,0,0,0,0,0,0,0,0,1
110.0,61200.0,3.0,22800,0,1,0,0,0,0,0,0,0,0,1
81.0,90000.0,3.0,20000,0,1,0,0,0,0,0,0,0,0,1
81.0,81000.0,2.0,20000,0,1,0,0,0,0,0,0,0,0,1
85.0,40000.0,2.0,20000,0,1,0,0,0,0,0,0,0,0,1
81.0,27000.0,2.0,20000,0,1,0,0,0,0,0,0,0,0,1
81.0,27100.0,2.0,19980,0,1,0,0,0,0,0,0,0,0,1
81.0,96000.0,2.0,20000,0,1,0,0,0,0,0,0,0,0,1
81.0,54500.0,3.0,20000,0,1,0,0,0,0,0,0,0,0,1
110.0,112000.0,3.0,19500,0,1,0,0,0,0,0,0,0,0,1
85.0,60888.0,2.0,19800,0,1,0,0,0,0,0,0,0,0,1
81.0,44000.0,3.0,19500,0,1,0,0,0,0,0,0,0,0,1
110.0,82000.0,3.0,19900,0,1,0,0,0,0,0,0,0,0,1
81.0,51000.0,3.0,19500,0,1,0,0,0,0,0,0,0,0,1
81.0,59400.0,3.0,19300,0,1,0,0,0,0,0,0,0,0,1
85.0,23862.0,2.0,19370,0,1,0,0,0,0,0,0,0,0,1
81.0,57000.0,3.0,19200,0,1,0,0,0,0,0,0,0,0,1
81.0,69000.0,3.0,19000,0,1,0,0,0,0,0,0,0,0,1
81.0,40000.0,2.0,19000,0,1,0,0,0,0,0,0,0,0,1
110.0,98857.0,3.0,21950,0,1,0,0,0,0,0,0,0,0,1
85.0,73000.0,2.0,21500,0,1,0,0,0,0,0,0,0,0,1
85.0,25600.0,1.0,21500,0,1,0,0,0,0,0,0,0,0,1
81.0,67000.0,3.0,21500,0,1,0,0,0,0,0,0,0,0,1
135.0,127000.0,3.0,21500,0,1,0,0,0,0,0,0,0,0,1
81.0,48000.0,2.0,21500,0,1,0,0,0,0,0,0,0,0,1
110.0,55000.0,3.0,21500,0,1,0,0,0,0,0,0,0,0,1
85.0,20.0,1.0,21500,0,1,0,0,0,0,0,0,0,0,1
81.0,41603.0,2.0,21499,0,1,0,0,0,0,0,0,0,0,1
110.0,63000.0,3.0,21400,0,1,0,0,0,0,0,0,0,0,1
81.0,94000.0,3.0,21000,0,1,0,0,0,0,0,0,0,0,1
110.0,85000.0,2.0,20999,0,1,0,0,0,0,0,0,0,0,1
81.0,50900.0,2.0,20900,0,1,0,0,0,0,0,0,0,0,1
85.0,39000.0,1.0,20900,0,1,0,0,0,0,0,0,0,0,1
81.0,54000.0,3.0,20500,0,1,0,0,0,0,0,0,0,0,1
85.0,31000.0,2.0,20400,0,1,0,0,0,0,0,0,0,0,1
81.0,73000.0,3.0,20500,0,1,0,0,0,0,0,0,0,0,1
85.0,45000.0,2.0,20009,0,1,0,0,0,0,0,0,0,0,1
85.0,45000.0,2.0,19000,0,1,0,0,0,0,0,0,0,0,1
81.0,58000.0,3.0,19000,0,1,0,0,0,0,0,0,0,0,1
81.0,119900.0,3.0,18900,0,1,0,0,0,0,0,0,0,0,1
110.0,62900.0,2.0,20200,0,1,0,0,0,0,0,0,0,0,1
85.0,85480.0,2.0,18900,0,1,0,0,0,0,0,0,0,0,1
81.0,100000.0,3.0,18500,0,1,0,0,0,0,0,0,0,0,1
110.0,149000.0,3.0,18490,0,1,0,0,0,0,0,0,0,0,1
81.0,54000.0,2.0,18500,0,1,0,0,0,0,0,0,0,0,1
81.0,62000.0,3.0,18500,0,1,0,0,0,0,0,0,0,0,1
81.0,61200.0,3.0,18500,0,1,0,0,0,0,0,0,0,0,1
81.0,49045.0,2.0,18500,0,1,0,0,0,0,0,0,0,0,1
81.0,70000.0,3.0,18500,0,1,0,0,0,0,0,0,0,0,1
81.0,50000.0,3.0,18300,0,1,0,0,0,0,0,0,0,0,1
81.0,54000.0,3.0,18200,0,1,0,0,0,0,0,0,0,0,1
81.0,49000.0,3.0,18000,0,1,0,0,0,0,0,0,0,0,1
81.0,60000.0,3.0,18000,0,1,0,0,0,0,0,0,0,0,1
81.0,114230.0,3.0,17800,0,1,0,0,0,0,0,0,0,0,1
81.0,75000.0,3.0,18000,0,1,0,0,0,0,0,0,0,0,1
81.0,121000.0,2.0,17899,0,1,0,0,0,0,0,0,0,0,1
81.0,39000.0,3.0,17890,0,1,0,0,0,0,0,0,0,0,1
85.0,122000.0,2.0,17590,0,1,0,0,0,0,0,0,0,0,1
81.0,55000.0,3.0,17500,0,1,0,0,0,0,0,0,0,0,1
81.0,80000.0,3.0,17500,0,1,0,0,0,0,0,0,0,0,1
81.0,62000.0,3.0,17490,0,1,0,0,0,0,0,0,0,0,1
110.0,59000.0,3.0,17000,0,1,0,0,0,0,0,0,0,0,1
81.0,83500.0,3.0,16800,0,1,0,0,0,0,0,0,0,0,1
81.0,98500.0,3.0,16800,0,1,0,0,0,0,0,0,0,0,1
81.0,95000.0,3.0,16700,0,1,0,0,0,0,0,0,0,0,1
110.0,125000.0,3.0,16500,0,1,0,0,0,0,0,0,0,0,1
81.0,56000.0,3.0,16500,0,1,0,0,0,0,0,0,0,0,1
81.0,84000.0,3.0,16350,0,1,0,0,0,0,0,0,0,0,1
81.0,96000.0,3.0,16200,0,1,0,0,0,0,0,0,0,0,1
110.0,98000.0,3.0,16000,0,1,0,0,0,0,0,0,0,0,1
81.0,165000.0,3.0,15900,0,1,0,0,0,0,0,0,0,0,1
81.0,169000.0,3.0,15890,0,1,0,0,0,0,0,0,0,0,1
81.0,161000.0,3.0,15500,0,1,0,0,0,0,0,0,0,0,1
110.0,150000.0,3.0,15500,0,1,0,0,0,0,0,0,0,0,1
81.0,157000.0,3.0,15450,0,1,0,0,0,0,0,0,0,0,1
81.0,150000.0,3.0,14800,0,1,0,0,0,0,0,0,0,0,1
81.0,152000.0,3.0,14000,0,1,0,0,0,0,0,0,0,0,1
81.0,87000.0,2.0,15790,0,1,0,0,0,0,0,0,0,1,0
110.0,96400.0,3.0,15790,0,1,0,0,0,0,0,0,0,1,0
81.0,94000.0,3.0,15800,0,1,0,0,0,0,0,0,0,1,0
81.0,70000.0,3.0,15799,0,1,0,0,0,0,0,0,0,1,0
81.0,53500.0,3.0,15780,0,1,0,0,0,0,0,0,0,1,0
81.0,80617.0,3.0,15780,0,1,0,0,0,0,0,0,0,1,0
81.0,84386.0,3.0,15750,0,1,0,0,0,0,0,0,0,1,0
81.0,87330.0,3.0,15750,0,1,0,0,0,0,0,0,0,1,0
81.0,101000.0,3.0,15700,0,1,0,0,0,0,0,0,0,1,0
110.0,142036.0,3.0,15750,0,1,0,0,0,0,0,0,0,1,0
81.0,89991.0,2.0,15700,0,1,0,0,0,0,0,0,0,1,0
81.0,83000.0,3.0,15700,0,1,0,0,0,0,0,0,0,1,0
81.0,61100.0,3.0,15700,0,1,0,0,0,0,0,0,0,1,0
81.0,57809.0,3.0,15700,0,1,0,0,0,0,0,0,0,1,0
81.0,89138.0,3.0,15700,0,1,0,0,0,0,0,0,0,1,0
85.0,108000.0,2.0,15699,0,1,0,0,0,0,0,0,0,1,0
135.0,116593.0,3.0,15680,0,1,0,0,0,0,0,0,0,1,0
85.0,92816.0,2.0,15930,0,1,0,0,0,0,0,0,0,1,0
110.0,111900.0,3.0,15930,0,1,0,0,0,0,0,0,0,1,0
81.0,81295.0,3.0,15930,0,1,0,0,0,0,0,0,0,1,0
81.0,50000.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,89812.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,42152.0,2.0,15990,0,1,0,0,0,0,0,0,0,1,0
110.0,111900.0,3.0,15930,0,1,0,0,0,0,0,0,0,1,0
81.0,98000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
110.0,142800.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,100000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,97000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,32472.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,55927.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,79575.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,108500.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,42000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,47000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
110.0,129800.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
110.0,61446.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
85.0,50000.0,2.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,118982.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,79990.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,79990.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,42378.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,53000.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,59843.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,110000.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
82.0,49493.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,123226.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,55000.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,61000.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
85.0,5410.0,2.0,16000,0,1,0,0,0,0,0,0,0,1,0
92.0,108000.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,123226.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,89000.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,65000.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,76662.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
81.0,61418.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,94000.0,3.0,16000,0,1,0,0,0,0,0,0,0,1,0
81.0,40354.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
81.0,101000.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
81.0,79307.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
81.0,31000.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
92.0,90069.0,3.0,15995,0,1,0,0,0,0,0,0,0,1,0
81.0,67839.0,3.0,15980,0,1,0,0,0,0,0,0,0,1,0
81.0,105259.0,3.0,15999,0,1,0,0,0,0,0,0,0,1,0
81.0,47786.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,110712.0,2.0,15980,0,1,0,0,0,0,0,0,0,1,0
81.0,89346.0,3.0,15900,0,1,0,0,0,0,0,0,0,1,0
81.0,146839.0,3.0,15980,0,1,0,0,0,0,0,0,0,1,0
81.0,53994.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,50800.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,64500.0,3.0,15899,0,1,0,0,0,0,0,0,0,1,0
81.0,122300.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,53411.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,87000.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,46928.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,32185.0,3.0,15890,0,1,0,0,0,0,0,0,0,1,0
81.0,54200.0,3.0,15880,0,1,0,0,0,0,0,0,0,1,0
81.0,26280.0,3.0,15880,0,1,0,0,0,0,0,0,0,1,0
110.0,124511.0,3.0,15870,0,1,0,0,0,0,0,0,0,1,0
81.0,43424.0,3.0,15850,0,1,0,0,0,0,0,0,0,1,0
81.0,31992.0,3.0,15850,0,1,0,0,0,0,0,0,0,1,0
81.0,30057.0,3.0,15850,0,1,0,0,0,0,0,0,0,1,0
85.0,127892.0,2.0,15850,0,1,0,0,0,0,0,0,0,1,0
81.0,39722.0,3.0,15850,0,1,0,0,0,0,0,0,0,1,0
81.0,77320.0,3.0,15850,0,1,0,0,0,0,0,0,0,1,0
81.0,116000.0,3.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,71760.0,2.0,15990,0,1,0,0,0,0,0,0,0,1,0
81.0,105227.0,3.0,15980,0,1,0,0,0,0,0,0,0,1,0
81.0,61000.0,3.0,15980,0,1,0,0,0,0,0,0,0,1,0
81.0,73500.0,3.0,15980,0,1,0,0,0,0,0,0,0,1,0
85.0,97586.0,2.0,15850,0,1,0,0,0,0,0,0,0,1,0
110.0,79300.0,2.0,15975,0,1,0,0,0,0,0,0,0,1,0
81.0,33051.0,3.0,15970,0,1,0,0,0,0,0,0,0,1,0
135.0,112000.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
135.0,112000.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
81.0,20000.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
81.0,68100.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
82.0,78968.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
85.0,117000.0,2.0,15950,0,1,0,0,0,0,0,0,0,1,0
135.0,112000.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
135.0,112000.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
81.0,116557.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
81.0,94427.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
81.0,89234.0,3.0,15950,0,1,0,0,0,0,0,0,0,1,0
85.0,1.0,1.0,30500,0,1,0,0,0,0,0,0,0,0,1
110.0,35000.0,2.0,34000,0,1,0,0,0,0,0,0,0,0,1
110.0,9000.0,1.0,32000,0,1,0,0,0,0,0,0,0,0,1
294.0,35000.0,1.0,64900,0,1,0,0,0,0,0,0,0,0,1
110.0,41500.0,2.0,28390,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,1.0,39959,0,1,0,0,0,0,0,0,0,0,1
294.0,700.0,0.0,62900,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,39575,0,1,0,0,0,0,0,0,0,0,1
294.0,5200.0,1.0,56900,0,1,0,0,0,0,0,0,0,0,1
294.0,10000.0,1.0,58500,0,1,0,0,0,0,0,0,0,0,1
228.0,7500.0,1.0,58990,0,1,0,0,0,0,0,0,0,0,1
294.0,10.0,0.0,63900,0,1,0,0,0,0,0,0,0,0,1
294.0,63000.0,1.0,57400,0,1,0,0,0,0,0,0,0,0,1
228.0,8364.0,1.0,56100,0,1,0,0,0,0,0,0,0,0,1
294.0,24000.0,2.0,55000,0,1,0,0,0,0,0,0,0,0,1
294.0,30000.0,1.0,55000,0,1,0,0,0,0,0,0,0,0,1
294.0,4000.0,1.0,53000,0,1,0,0,0,0,0,0,0,0,1
294.0,19000.0,2.0,51900,0,1,0,0,0,0,0,0,0,0,1
294.0,49000.0,1.0,51900,0,1,0,0,0,0,0,0,0,0,1
294.0,13963.0,1.0,52000,0,1,0,0,0,0,0,0,0,0,1
294.0,25000.0,1.0,50000,0,1,0,0,0,0,0,0,0,0,1
294.0,33000.0,2.0,51999,0,1,0,0,0,0,0,0,0,0,1
294.0,17234.0,1.0,49900,0,1,0,0,0,0,0,0,0,0,1
110.0,750.0,0.0,41495,0,1,0,0,0,0,0,0,0,0,1
270.0,37333.0,3.0,42500,0,1,0,0,0,0,0,0,0,0,1
270.0,30000.0,3.0,41000,0,1,0,0,0,0,0,0,0,0,1
294.0,18700.0,1.0,45890,0,1,0,0,0,0,0,0,0,0,1
110.0,7.0,0.0,38495,0,1,0,0,0,0,0,0,0,0,1
110.0,13800.0,1.0,38450,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,38725,0,1,0,0,0,0,0,0,0,0,1
135.0,38000.0,1.0,38000,0,1,0,0,0,0,0,0,0,0,1
110.0,20880.0,1.0,35899,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,36840,0,1,0,0,0,0,0,0,0,0,1
110.0,12000.0,1.0,38000,0,1,0,0,0,0,0,0,0,0,1
135.0,32800.0,2.0,35500,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,37998,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,35495,0,1,0,0,0,0,0,0,0,0,1
85.0,7.0,0.0,35495,0,1,0,0,0,0,0,0,0,0,1
110.0,45000.0,2.0,35000,0,1,0,0,0,0,0,0,0,0,1
135.0,23900.0,3.0,35000,0,1,0,0,0,0,0,0,0,0,1
110.0,35000.0,1.0,35000,0,1,0,0,0,0,0,0,0,0,1
96.0,1647.3626086956522,0.0,34738,0,1,0,0,0,0,0,0,0,0,1
110.0,29000.0,1.0,34000,0,1,0,0,0,0,0,0,0,0,1
110.0,25000.0,1.0,34500,0,1,0,0,0,0,0,0,0,0,1
110.0,59.0,2.0,30000,0,1,0,0,0,0,0,0,0,0,1
110.0,18000.0,1.0,30000,0,1,0,0,0,0,0,0,0,0,1
110.0,40000.0,2.0,30000,0,1,0,0,0,0,0,0,0,0,1
96.0,1.0,0.0,30000,0,1,0,0,0,0,0,0,0,0,1
110.0,34000.0,2.0,29980,0,1,0,0,0,0,0,0,0,0,1
110.0,1.0,0.0,29990,0,1,0,0,0,0,0,0,0,0,1
110.0,4895.0,1.0,29950,0,1,0,0,0,0,0,0,0,0,1
85.0,65.0,0.0,29900,0,1,0,0,0,0,0,0,0,0,1
135.0,70000.0,2.0,29900,0,1,0,0,0,0,0,0,0,0,1
110.0,26000.0,2.0,29500,0,1,0,0,0,0,0,0,0,0,1
135.0,95000.0,2.0,29500,0,1,0,0,0,0,0,0,0,0,1
85.0,1647.3626086956522,0.0,29500,0,1,0,0,0,0,0,0,0,0,1
85.0,1.0,0.0,28990,0,1,0,0,0,0,0,0,0,0,1
85.0,5000.0,1.0,28900,0,1,0,0,0,0,0,0,0,0,1
81.0,14000.0,3.0,28900,0,1,0,0,0,0,0,0,0,0,1
110.0,61000.0,3.0,28500,0,1,0,0,0,0,0,0,0,0,1
85.0,1647.3626086956522,0.0,28500,0,1,0,0,0,0,0,0,0,0,1
85.0,1.0,0.0,28490,0,1,0,0,0,0,0,0,0,0,1
110.0,35000.0,2.0,34000,0,1,0,0,0,0,0,0,0,0,1
85.0,19000.0,1.0,28490,0,1,0,0,0,0,0,0,0,0,1
294.0,13000.0,1.0,74600,0,1,0,0,0,0,0,0,0,0,1
294.0,37747.0,2.0,67600,0,1,0,0,0,0,0,0,0,0,1
110.0,20.0,1.0,33000,0,1,0,0,0,0,0,0,0,0,1
96.0,60.0,0.0,33800,0,1,0,0,0,0,0,0,0,0,1
135.0,22500.0,2.0,32900,0,1,0,0,0,0,0,0,0,0,1
135.0,20200.0,2.0,32500,0,1,0,0,0,0,0,0,0,0,1
110.0,25000.0,1.0,33250,0,1,0,0,0,0,0,0,0,0,1
85.0,50.0,0.0,32200,0,1,0,0,0,0,0,0,0,0,1
110.0,8831.0,2.0,32950,0,1,0,0,0,0,0,0,0,0,1
110.0,18300.0,2.0,31950,0,1,0,0,0,0,0,0,0,0,1
85.0,10.0,0.0,31900,0,1,0,0,0,0,0,0,0,0,1
85.0,1.0,1.0,31900,0,1,0,0,0,0,0,0,0,0,1
85.0,1.0,0.0,31900,0,1,0,0,0,0,0,0,0,0,1
110.0,468.0,2.0,30900,0,1,0,0,0,0,0,0,0,0,1
110.0,11000.0,1.0,30900,0,1,0,0,0,0,0,0,0,0,1
85.0,1.0,1.0,30500,0,1,0,0,0,0,0,0,0,0,1
110.0,13861.0,1.0,30900,0,1,0,0,0,0,0,0,0,0,1
110.0,31290.0,2.0,19890,0,1,0,0,0,0,0,0,1,0,0
85.0,32900.0,2.0,19890,0,1,0,0,0,0,0,0,1,0,0
85.0,42602.0,2.0,18900,0,1,0,0,0,0,0,0,1,0,0
81.0,39800.0,2.0,19890,0,1,0,0,0,0,0,0,1,0,0
110.0,97580.0,2.0,18800,0,1,0,0,0,0,0,0,1,0,0
85.0,40100.0,2.0,18800,0,1,0,0,0,0,0,0,1,0,0
85.0,40100.0,2.0,19900,0,1,0,0,0,0,0,0,1,0,0
85.0,40100.0,2.0,19900,0,1,0,0,0,0,0,0,1,0,0
85.0,16452.0,2.0,20900,0,1,0,0,0,0,0,0,1,0,0
81.0,59500.0,2.0,20990,0,1,0,0,0,0,0,0,1,0,0
85.0,27600.0,1.0,21400,0,1,0,0,0,0,0,0,1,0,0
85.0,31700.0,2.0,21500,0,1,0,0,0,0,0,0,1,0,0
85.0,17456.0,2.0,21579,0,1,0,0,0,0,0,0,1,0,0
85.0,20710.0,1.0,21550,0,1,0,0,0,0,0,0,1,0,0
85.0,22247.0,2.0,21600,0,1,0,0,0,0,0,0,1,0,0
110.0,27324.0,2.0,21600,0,1,0,0,0,0,0,0,1,0,0
110.0,26613.0,2.0,21890,0,1,0,0,0,0,0,0,1,0,0
110.0,59500.0,2.0,21490,0,1,0,0,0,0,0,0,1,0,0
85.0,15455.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
81.0,38000.0,2.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,10912.0,1.0,22300,0,1,0,0,0,0,0,0,1,0,0
85.0,9500.0,1.0,21990,0,1,0,0,0,0,0,0,1,0,0
85.0,16145.0,1.0,22290,0,1,0,0,0,0,0,0,1,0,0
85.0,20090.0,2.0,21990,0,1,0,0,0,0,0,0,1,0,0
85.0,17729.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,11436.0,1.0,22300,0,1,0,0,0,0,0,0,1,0,0
85.0,22832.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,23000.0,2.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,15428.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,22902.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,23633.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,25656.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,24529.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,24585.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,4800.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,18100.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
110.0,5000.0,2.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,32483.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,17000.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,39000.0,2.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,1.0,0.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,17985.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,12103.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
85.0,19000.0,1.0,21900,0,1,0,0,0,0,0,0,1,0,0
110.0,1.0,0.0,22290,0,1,0,0,0,0,0,0,1,0,0
85.0,16145.0,1.0,22290,0,1,0,0,0,0,0,0,1,0,0
85.0,16145.0,1.0,22290,0,1,0,0,0,0,0,0,1,0,0
81.0,90480.0,2.0,22280,0,1,0,0,0,0,0,0,1,0,0
85.0,45846.0,1.0,22250,0,1,0,0,0,0,0,0,1,0,0
85.0,24000.0,2.0,22222,0,1,0,0,0,0,0,0,1,0,0
